Time,pH,mCa,mTIC,mCO3,rdiss,Omega
752.5,8.04701,1.13333e-05,0.055571,0.000283115,2.04056e-08,0.968988
755,8.047,1.13332e-05,0.0555728,0.000283116,2.04062e-08,0.968987
757.5,8.04699,1.13332e-05,0.0555745,0.000283117,2.04068e-08,0.968986
760,8.04698,1.13331e-05,0.0555762,0.000283118,2.04073e-08,0.968985
762.5,8.04696,1.13331e-05,0.0555778,0.000283119,2.04079e-08,0.968984
765,8.04695,1.1333e-05,0.0555794,0.000283119,2.04084e-08,0.968984
767.5,8.04694,1.1333e-05,0.055581,0.00028312,2.0409e-08,0.968983
770,8.04693,1.1333e-05,0.0555825,0.000283121,2.04095e-08,0.968982
772.5,8.04692,1.13329e-05,0.055584,0.000283122,2.041e-08,0.968981
775,8.04691,1.13329e-05,0.0555854,0.000283123,2.04105e-08,0.96898
777.5,8.0469,1.13328e-05,0.0555868,0.000283123,2.0411e-08,0.96898
780,8.04689,1.13328e-05,0.0555882,0.000283124,2.04115e-08,0.968979
782.5,8.04688,1.13328e-05,0.0555895,0.000283125,2.04119e-08,0.968978
785,8.04687,1.13327e-05,0.0555908,0.000283125,2.04124e-08,0.968978
787.5,8.04687,1.13327e-05,0.0555921,0.000283126,2.04128e-08,0.968977
790,8.04686,1.13327e-05,0.0555934,0.000283127,2.04132e-08,0.968976
792.5,8.04685,1.13326e-05,0.0555946,0.000283127,2.04137e-08,0.968976
795,8.04684,1.13326e-05,0.0555958,0.000283128,2.04141e-08,0.968975
797.5,8.04683,1.13326e-05,0.0555969,0.000283129,2.04145e-08,0.968975
800,8.04682,1.13325e-05,0.055598,0.000283129,2.04148e-08,0.968974
802.5,8.04682,1.13325e-05,0.0555991,0.00028313,2.04152e-08,0.968973
805,8.04681,1.13325e-05,0.0556002,0.00028313,2.04156e-08,0.968973
807.5,8.0468,1.13324e-05,0.0556012,0.000283131,2.04159e-08,0.968972
810,8.0468,1.13324e-05,0.0556022,0.000283132,2.04163e-08,0.968972
812.5,8.04679,1.13324e-05,0.0556032,0.000283132,2.04166e-08,0.968971
815,8.04678,1.13324e-05,0.0556042,0.000283133,2.0417e-08,0.968971
817.5,8.04678,1.13323e-05,0.0556051,0.000283133,2.04173e-08,0.96897
820,8.04677,1.13323e-05,0.0556061,0.000283134,2.04176e-08,0.96897
822.5,8.04676,1.13323e-05,0.055607,0.000283134,2.04179e-08,0.968969
825,8.04676,1.13323e-05,0.0556078,0.000283134,2.04182e-08,0.968969
827.5,8.04675,1.13322e-05,0.0556087,0.000283135,2.04185e-08,0.968968
830,8.04675,1.13322e-05,0.0556095,0.000283135,2.04188e-08,0.968968
832.5,8.04674,1.13322e-05,0.0556103,0.000283136,2.04191e-08,0.968968
835,8.04673,1.13322e-05,0.0556111,0.000283136,2.04193e-08,0.968967
837.5,8.04673,1.13322e-05,0.0556119,0.000283137,2.04196e-08,0.968967
840,8.04672,1.13321e-05,0.0556126,0.000283137,2.04198e-08,0.968966
842.5,8.04672,1.13321e-05,0.0556133,0.000283137,2.04201e-08,0.968966
845,8.04671,1.13321e-05,0.0556141,0.000283138,2.04203e-08,0.968966
847.5,8.04671,1.13321e-05,0.0556147,0.000283138,2.04206e-08,0.968965
850,8.0467,1.13321e-05,0.0556154,0.000283139,2.04208e-08,0.968965
852.5,8.0467,1.1332e-05,0.0556161,0.000283139,2.0421e-08,0.968965
